#
# File:	imbalance-summary.dat
#
# Note:	generated by ./gather-otu.scr in /home/fabian/Dewey/D5/D51/D511/D511.5_Graphs/Reference
# Note:	summary of tree im/balance measures
# Note:	number of tree topologies given by Wedderburn-Etherington numbers (OEIS A001190)
# Note:	extract data from ../ConstructTrees
# Note:	using -rwxrwxr-x 1 fabian fabian 34533 May 12 16:11 ../Sokal/xSokal
# Note:	1.N: number of leaves (operating taxonomic units);	2.D: maximum tree depth/height;	3.Sack: Sackin measure;	4.Coll: Colless measure;	5.InvM: inv-max measure after Sokal;	6.Entro: Shannon Entropy;	7.dia: tree diameter;	8.SSack: scaled Sackin measure (S-bal)/(chn-bal), bal=N*log2(N), chn=(N+2)*(N-1)/2;	9.CColl: scaled Colless measure (C-bal)/(chn-bal), bal=0, chn=(N-1)*(N-2)/2;	10.cher: number of cherries (a,b);	11.cat: length of longest caterpillar (z,(y,(...,(b,a))));	12.sym: number of symmetries (a,b) <-> (b,a);	13.tree: tree in Newick format;	
# Date:	Thu May 12 16:20:28 IST 2016
#

#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 2 leaves there are 1 distinct topologies
9	4	29	3	5.333333	0.940719	8	0.030424	0.107143	4	3	5	(((x,x),(x,x)),((x,x),(x,(x,x))))
#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 10 leaves there are 98 distinct topologies
10	9	54	36	2.717857	0.600884	11	1.000000	1.000000	1	10	1	(x,(x,(x,(x,(x,(x,(x,(x,(x,x)))))))))
10	8	53	33	3.592857	0.602060	10	0.951878	0.916667	2	2	3	(x,(x,(x,(x,(x,(x,((x,x),(x,x))))))))
10	8	52	32	3.592857	0.604412	10	0.903757	0.888889	2	3	2	(x,(x,(x,(x,(x,((x,x),(x,(x,x))))))))
10	8	51	31	3.592857	0.609115	10	0.855635	0.861111	2	4	2	(x,(x,(x,(x,((x,x),(x,(x,(x,x))))))))
10	7	50	28	4.450000	0.611467	9	0.807514	0.777778	3	2	4	(x,(x,(x,(x,((x,x),((x,x),(x,x)))))))
10	7	50	28	3.950000	0.611467	9	0.807514	0.777778	2	3	3	(x,(x,(x,(x,((x,(x,x)),(x,(x,x)))))))
10	8	50	30	3.592857	0.618523	10	0.807514	0.833333	2	5	2	(x,(x,(x,((x,x),(x,(x,(x,(x,x))))))))
10	7	49	27	4.450000	0.620874	9	0.759392	0.750000	3	2	4	(x,(x,(x,((x,x),(x,((x,x),(x,x)))))))
10	7	48	26	4.450000	0.625578	9	0.711271	0.722222	3	3	3	(x,(x,(x,((x,x),((x,x),(x,(x,x)))))))
10	7	48	26	3.950000	0.625578	9	0.711271	0.722222	2	4	2	(x,(x,(x,((x,(x,x)),(x,(x,(x,x)))))))
10	6	47	23	4.783333	0.630282	8	0.663149	0.638889	3	3	4	(x,(x,(x,((x,(x,x)),((x,x),(x,x))))))
10	8	49	29	3.592857	0.637337	10	0.759392	0.805556	2	6	2	(x,(x,((x,x),(x,(x,(x,(x,(x,x))))))))
10	7	48	26	4.450000	0.639689	9	0.711271	0.722222	3	2	4	(x,(x,((x,x),(x,(x,((x,x),(x,x)))))))
